,type,start,duration,timeline,filepath,frequency,text,stop,language,split,movie,chunk,subject,study,offset,context,sentence,sentence_char
10,Word,21.748,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,I,21.886000000000003,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
11,Word,21.908,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,work,22.142000000000003,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
12,Word,22.196,0.554,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,with.,22.75,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
13,Word,22.9,0.362,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,Come,23.261999999999997,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
14,Word,23.316,0.458,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,"on,",23.773999999999997,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
15,Word,23.892,0.422,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,you're,24.314,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
16,Word,24.362,0.164,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,going,24.526,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
17,Word,24.548,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,out,24.733999999999998,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
18,Word,24.772,0.106,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,with,24.878,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
19,Word,24.884,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,the,25.006,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
20,Word,25.028,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,guy.,25.214,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
21,Word,25.252,0.166,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,There's,25.418,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
22,Word,25.434,0.084,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,got,25.518,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
23,Word,25.524,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,to,25.646,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
24,Word,25.668,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,be,25.806,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
25,Word,25.828,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,something,26.062,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
26,Word,26.116,0.218,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,wrong,26.334,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
27,Word,26.372,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,with,26.526,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
28,Word,26.548,0.572,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,him.,27.119999999999997,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
29,Word,27.81,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,All,28.125999999999998,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
30,Word,28.148,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,"right,",28.286,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
31,Word,28.308,0.358,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,"joey,",28.666,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
32,Word,28.698,0.196,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,be,28.894000000000002,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
33,Word,28.932,0.588,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,nice.,29.52,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
34,Word,30.01,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,So,30.374000000000002,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
35,Word,30.412,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,does,30.566,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
36,Word,30.588,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,he,30.678,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
37,Word,30.684,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,have,30.806,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
38,Word,30.828,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,a,30.918,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
39,Word,30.924,0.182,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,hump?,31.105999999999998,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
40,Word,31.138,0.1,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,A,31.238000000000003,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
41,Word,31.244,0.182,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,hump,31.426,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
42,Word,31.458,0.1,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,and,31.558,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
43,Word,31.564,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,a,31.686,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
44,Word,31.708,0.842,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,hairpiece.,32.55,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
45,Word,34.41,0.412,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,"Wait,",34.821999999999996,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
46,Word,34.876,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,does,35.046,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
47,Word,35.068,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,he,35.205999999999996,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
48,Word,35.228,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,eat,35.462,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
49,Word,35.516,0.714,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,chalk?,36.23,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
50,Word,36.97,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,Just,37.333999999999996,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
51,Word,37.372,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,because,37.526,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
52,Word,37.548,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,I,37.686,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
53,Word,37.708,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,don't,37.846,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
54,Word,37.868,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,want,38.006,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
55,Word,38.028,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,her,38.166,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
56,Word,38.188,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,to,38.326,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
57,Word,38.348,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,go,38.486,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
58,Word,38.508,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,through,38.646,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
59,Word,38.668,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,what,38.806,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
60,Word,38.828,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,I,38.918000000000006,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
61,Word,38.924,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,went,39.046,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
62,Word,39.068,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,through,39.254,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
63,Word,39.292,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,with,39.446000000000005,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
64,Word,39.468,0.79,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,Carl,40.258,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
65,Word,40.434,0.34,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,"okay,",40.774,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
66,Word,40.812,0.298,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,everybody,41.11,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
67,Word,41.18,0.73,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,relax.,41.91,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
68,Word,42.57,0.504,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,Relax.,43.074,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
69,Word,43.122,0.164,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,This,43.286,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
70,Word,43.308,0.15,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,is,43.458,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
71,Word,43.484,0.142,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,not,43.626000000000005,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
72,Word,43.648,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,even,43.786,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
73,Word,43.808,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,a,43.946,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
74,Word,43.968,0.378,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,date.,44.346000000000004,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
75,Word,44.448,0.278,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,It's,44.726,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
76,Word,44.758,0.196,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,not?,44.954,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
77,Word,44.992,0.166,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,It's,45.157999999999994,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
78,Word,45.174,0.132,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,just,45.306,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
79,Word,45.328,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,two,45.514,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
80,Word,45.552,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,people,45.754,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
81,Word,45.792,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,going,45.946000000000005,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
82,Word,45.968,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,out,46.106,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
83,Word,46.128,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,to,46.266,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
84,Word,46.288,0.278,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,dinner,46.565999999999995,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
85,Word,46.598,0.388,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,and,46.986,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
86,Word,47.088,0.266,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,not,47.354,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
87,Word,47.392,0.25,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,having,47.642,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
88,Word,47.696,0.714,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,sex.,48.41,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
89,Word,49.47,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,Sounds,49.833999999999996,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
90,Word,49.872,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,like,50.026,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
91,Word,50.048,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,a,50.138000000000005,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
92,Word,50.144,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,date,50.314,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
93,Word,50.352,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,to,50.506,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
94,Word,50.528,0.572,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,me.,51.1,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
95,Word,53.87,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,All,54.186,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
96,Word,54.208,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,"right,",54.346,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
97,Word,54.368,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,so,54.506,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
98,Word,54.528,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,I'm,54.666,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
99,Word,54.688,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,back,54.826,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
100,Word,54.848,0.15,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,in,54.998,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
101,Word,55.024,0.142,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,high,55.166000000000004,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
102,Word,55.188,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01a_run-0,,,school.,55.326,english,train,movie:1,chunk:e01a,Algonauts2025/sub-01,Algonauts2025,,,,
