,type,start,duration,timeline,filepath,frequency,text,stop,language,split,movie,chunk,subject,study,offset,context,sentence,sentence_char
24,Word,7.748,0.406,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,toothless,8.154,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
25,Word,8.202,0.212,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,guys,8.414,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
26,Word,8.452,0.294,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,hitting,8.746,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
27,Word,8.778,0.1,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,each,8.878,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
28,Word,8.884,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,other,9.006,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
29,Word,9.028,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,with,9.166,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
30,Word,9.188,0.762,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,sticks.,9.950000000000001,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
31,Word,11.17,0.46,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,Pass,11.63,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
32,Word,11.7,0.57,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,it.,12.27,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
33,Word,12.42,0.406,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,He's,12.826,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
34,Word,12.858,0.582,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,open.,13.440000000000001,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
35,Word,13.81,0.78,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,Shoot.,14.59,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
36,Word,17.89,0.75,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,"Oh,",18.64,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
37,Word,22.21,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,"hey,",22.526,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
38,Word,22.548,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,"look,",22.686,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
39,Word,22.708,0.15,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,we're,22.857999999999997,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
40,Word,22.874,0.132,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,on,23.006,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
41,Word,23.028,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,that,23.118,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
42,Word,23.124,0.31,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,TV,23.433999999999997,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
43,Word,23.482,0.598,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,thing.,24.08,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
44,Word,24.45,0.75,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,"Oh,",25.2,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
45,Word,37.63,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,it,37.994,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
46,Word,38.032,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,says,38.233999999999995,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
47,Word,38.272,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,to,38.474,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
48,Word,38.512,0.25,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,call,38.762,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
49,Word,38.816,0.218,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,this,39.034000000000006,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
50,Word,39.072,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,number,39.274,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
51,Word,39.312,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,if,39.466,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
52,Word,39.488,0.15,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,you're,39.638,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
53,Word,39.654,0.18,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,not,39.834,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
54,Word,39.872,0.298,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,completely,40.17,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
55,Word,40.24,0.614,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,satisfied,40.854,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
56,Word,40.902,0.164,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,with,41.066,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
57,Word,41.088,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,this,41.226,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
58,Word,41.248,0.358,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,candy,41.605999999999995,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
59,Word,41.638,0.388,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,bar.,42.025999999999996,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
60,Word,42.128,0.266,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,"Well,",42.394,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
61,Word,42.432,0.214,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,I'm,42.646,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
62,Word,42.678,0.196,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,not,42.873999999999995,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
63,Word,42.912,0.346,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,completely,43.257999999999996,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
64,Word,43.344,0.906,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,satisfied.,44.25,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
65,Word,47.15,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,"Yeah,",47.513999999999996,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
66,Word,47.552,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,"well,",47.706,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
67,Word,47.728,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,the,47.866,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
68,Word,47.888,0.358,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,label,48.245999999999995,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
69,Word,48.278,0.384,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,promises,48.662,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
70,Word,48.726,0.32,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,nutty,49.046,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
71,Word,49.078,0.772,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,goodness.,49.85,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
72,Word,50.69,0.412,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,"Listen,",51.102,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
73,Word,51.156,0.182,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,it's,51.338,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
74,Word,51.354,0.084,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,kind,51.438,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
75,Word,51.444,0.074,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,of,51.518,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
76,Word,51.524,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,an,51.646,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
77,Word,51.668,0.646,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,emergency.,52.314,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
78,Word,52.442,0.244,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,"Well,",52.686,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
79,Word,52.708,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,I,52.846,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
80,Word,52.868,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,guess,52.958000000000006,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
81,Word,52.964,0.214,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,you'd,53.178,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
82,Word,53.194,0.132,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,know,53.326,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
83,Word,53.348,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,"that,",53.486,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
84,Word,53.508,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,or,53.598000000000006,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
85,Word,53.604,0.214,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,we'd,53.818,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
86,Word,53.834,0.084,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,be,53.918000000000006,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
87,Word,53.924,0.074,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,in,53.998,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
88,Word,54.004,0.074,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,the,54.077999999999996,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
89,Word,54.084,0.422,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,predicament,54.506,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
90,Word,54.538,0.582,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,room.,55.12,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
91,Word,58.05,0.412,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,Hold,58.461999999999996,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
92,Word,58.516,0.65,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,on.,59.166,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
93,Word,59.348,0.346,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,Fill,59.693999999999996,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
94,Word,59.732,0.25,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,these,59.982,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
95,Word,60.036,0.218,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,out.,60.254000000000005,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
96,Word,60.292,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,Sit,60.494,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
97,Word,60.532,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,over,60.733999999999995,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
98,Word,60.772,0.442,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,there.,61.214,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
99,Word,61.332,0.668,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,"Look,",62.0,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
100,Word,62.37,0.268,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,I,62.638,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
101,Word,62.644,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,don't,62.766,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
102,Word,62.788,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,want,62.878,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
103,Word,62.884,0.074,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,to,62.958,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
104,Word,62.964,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,make,63.134,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
105,Word,63.172,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,any,63.326,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
106,Word,63.348,0.326,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,"trouble,",63.674,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
107,Word,63.722,0.212,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,okay?,63.934000000000005,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
108,Word,63.972,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e04b_run-0,,,But,64.126,english,train,movie:1,chunk:e04b,Algonauts2025/sub-01,Algonauts2025,,,,
