,type,start,duration,timeline,filepath,frequency,text,stop,language,split,movie,chunk,subject,study,offset,context,sentence,sentence_char
10,Word,7.578,0.1,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,it,7.678,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
11,Word,7.684,0.506,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,go?,8.19,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
12,Word,8.34,0.314,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,Not,8.654,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
13,Word,8.692,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,so,8.846,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
14,Word,8.868,0.282,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,good.,9.15,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
15,Word,9.22,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,He,9.406,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
16,Word,9.428,0.23,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,walked,9.658000000000001,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
17,Word,9.674,0.084,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,me,9.758,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
18,Word,9.764,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,to,9.886,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
19,Word,9.908,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,the,9.998,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
20,Word,10.004,0.31,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,subway,10.314,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
21,Word,10.362,0.164,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,and,10.526,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
22,Word,10.548,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,"said,",10.734,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
23,Word,10.772,0.106,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,we,10.878,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
24,Word,10.884,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,should,11.006,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
25,Word,11.028,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,do,11.166,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
26,Word,11.188,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,this,11.374,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
27,Word,11.412,0.588,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,again.,12.0,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
28,Word,13.89,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,He,14.206000000000001,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
29,Word,14.228,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,"said,",14.366,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
30,Word,14.388,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,we,14.478,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
31,Word,14.484,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,should,14.606,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
32,Word,14.628,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,do,14.766,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
33,Word,14.788,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,it,14.926,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
34,Word,14.948,0.33,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,again?,15.278,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
35,Word,15.364,0.262,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,That's,15.626000000000001,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
36,Word,15.658,0.244,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,"good,",15.902,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
37,Word,15.956,0.65,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,right?,16.605999999999998,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
38,Word,16.788,0.49,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,No.,17.278,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
39,Word,17.364,0.422,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,Loosely,17.786,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
40,Word,17.818,0.496,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,"translated,",18.314,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
41,Word,18.362,0.116,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,we,18.477999999999998,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
42,Word,18.484,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,should,18.606,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
43,Word,18.628,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,do,18.766000000000002,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
44,Word,18.788,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,this,18.926000000000002,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
45,Word,18.948,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,again,19.182000000000002,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
46,Word,19.236,0.41,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,means,19.646,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
47,Word,19.748,0.266,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,you,20.014000000000003,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
48,Word,20.052,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,will,20.206,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
49,Word,20.228,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,never,20.462000000000003,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
50,Word,20.516,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,see,20.686,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
51,Word,20.708,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,me,20.846,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
52,Word,20.868,0.762,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,naked.,21.63,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
53,Word,23.17,0.508,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,Since,23.678,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
54,Word,23.764,0.586,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,when?,24.349999999999998,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
55,Word,24.5,0.434,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,Since,24.934,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
56,Word,25.012,0.578,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,always.,25.59,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
57,Word,25.74,0.358,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,It's,26.098,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
58,Word,26.114,0.468,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,like,26.582,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
59,Word,26.716,0.566,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,dating,27.282,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
60,Word,27.346,0.784,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,language.,28.13,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
61,Word,28.29,0.564,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,"Like,",28.854,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
62,Word,28.972,0.374,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,It's,29.346,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
63,Word,29.378,0.244,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,not,29.622,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
64,Word,29.676,0.314,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,you,29.99,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
65,Word,30.06,0.474,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,"means,",30.534,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
66,Word,30.652,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,It,30.886000000000003,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
67,Word,30.908,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,is,31.094,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
68,Word,31.132,0.682,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,you.,31.814,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
69,Word,32.012,0.41,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,Or,32.422,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
70,Word,32.476,0.23,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,you're,32.705999999999996,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
71,Word,32.738,0.148,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,such,32.886,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
72,Word,32.908,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,a,33.046,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
73,Word,33.068,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,nice,33.254,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
74,Word,33.292,0.298,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,guy,33.59,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
75,Word,33.66,0.282,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,"means,",33.94199999999999,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
76,Word,33.996,0.182,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,I'm,34.178000000000004,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
77,Word,34.194,0.084,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,going,34.278000000000006,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
78,Word,34.284,0.074,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,to,34.358,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
79,Word,34.364,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,be,34.486,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
80,Word,34.508,0.278,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,dating,34.786,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
81,Word,34.818,0.256,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,leather,35.074,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
82,Word,35.122,0.224,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,wearing,35.346,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
83,Word,35.378,0.768,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,alcoholics,36.146,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
84,Word,36.178,0.1,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,and,36.278,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
85,Word,36.284,0.422,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,complaining,36.705999999999996,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
86,Word,36.738,0.196,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,about,36.934,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
87,Word,36.972,0.25,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,them,37.222,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
88,Word,37.276,0.266,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,to,37.542,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
89,Word,37.596,0.604,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,you.,38.199999999999996,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
90,Word,40.73,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,I,41.046,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
91,Word,41.068,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,think,41.205999999999996,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
92,Word,41.228,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,we,41.318000000000005,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
93,Word,41.324,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,should,41.494,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
94,Word,41.532,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,see,41.686,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
95,Word,41.708,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,other,41.894,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
96,Word,41.932,0.298,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,people.,42.230000000000004,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
97,Word,42.3,0.486,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,"Mean,",42.785999999999994,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
98,Word,42.908,0.286,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,I,43.194,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
99,Word,43.232,0.25,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,already,43.482,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
100,Word,43.536,0.604,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,am,44.14,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
101,Word,45.39,0.364,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,and,45.754,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
102,Word,45.792,0.298,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,everybody,46.09,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
103,Word,46.16,0.246,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,knows,46.406,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
104,Word,46.438,0.292,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,that.,46.730000000000004,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
105,Word,46.8,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,"Oh,",47.034,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
106,Word,47.072,0.586,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,yeah.,47.658,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
107,Word,47.824,0.55,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,Cushions,48.373999999999995,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
108,Word,48.422,0.164,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e03a_run-0,,,the,48.586,english,train,movie:1,chunk:e03a,Algonauts2025/sub-01,Algonauts2025,,,,
