,type,start,duration,timeline,filepath,frequency,text,stop,language,split,movie,chunk,subject,study,offset,context,sentence,sentence_char
10,Word,3.514,0.132,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,not,3.646,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
11,Word,3.668,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,that,3.806,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
12,Word,3.828,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,big,3.9659999999999997,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
13,Word,3.988,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,a,4.078,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
14,Word,4.084,0.218,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,deal.,4.302,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
15,Word,4.356,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,Not,4.526,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
16,Word,4.548,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,that,4.686,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
17,Word,4.708,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,big,4.846,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
18,Word,4.868,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,a,4.958,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
19,Word,4.964,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,deal?,5.134,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
20,Word,5.172,0.294,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,It's,5.465999999999999,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
21,Word,5.498,0.532,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,"amazing,",6.03,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
22,Word,6.18,0.362,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,okay?,6.542,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
23,Word,6.596,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,You,6.766,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
24,Word,6.788,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,just,6.974,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
25,Word,7.012,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,reach,7.2139999999999995,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
26,Word,7.252,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,in,7.406,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
27,Word,7.428,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,"there,",7.566,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
28,Word,7.588,0.198,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,there's,7.7860000000000005,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
29,Word,7.818,0.148,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,one,7.965999999999999,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
30,Word,7.988,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,little,8.174000000000001,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
31,Word,8.212,0.502,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,maneuver,8.714,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
32,Word,8.762,0.212,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,and,8.974,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
33,Word,9.012,0.39,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,bam.,9.402000000000001,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
34,Word,9.466,0.18,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,A,9.645999999999999,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
35,Word,9.668,0.426,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,bra,10.094,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
36,Word,10.212,0.282,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,right,10.494,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
37,Word,10.532,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,out,10.686,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
38,Word,10.708,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,the,10.846,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
39,Word,10.868,0.758,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,sleeve.,11.626000000000001,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
40,Word,11.818,0.26,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,All,12.078,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
41,Word,12.084,0.266,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,"right,",12.35,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
42,Word,12.42,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,as,12.606,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
43,Word,12.628,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,far,12.718,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
44,Word,12.724,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,as,12.846,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
45,Word,12.868,0.15,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,I'm,13.018,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
46,Word,13.034,0.4,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,"concerned,",13.434000000000001,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
47,Word,13.482,0.116,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,there,13.597999999999999,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
48,Word,13.604,0.218,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,is,13.822,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
49,Word,13.876,0.458,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,nothing,14.334,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
50,Word,14.452,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,a,14.686,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
51,Word,14.708,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,guy,14.894,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
52,Word,14.932,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,can,15.086,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
53,Word,15.108,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,do,15.246,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
54,Word,15.268,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,that,15.406,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
55,Word,15.428,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,even,15.614,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
56,Word,15.652,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,comes,15.854,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
57,Word,15.892,0.298,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,close.,16.189999999999998,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
58,Word,16.26,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,Am,16.446,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
59,Word,16.468,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,I,16.558,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
60,Word,16.564,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,right,16.734,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
61,Word,16.772,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,here?,16.974,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
62,Word,17.012,0.298,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,"Oh,",17.31,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
63,Word,17.38,0.33,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,come,17.709999999999997,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
64,Word,17.78,0.378,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,on.,18.158,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
65,Word,18.244,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,You,18.446,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
66,Word,18.468,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,guys,18.654,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
67,Word,18.692,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,can,18.894000000000002,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
68,Word,18.932,0.39,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,pee,19.322,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
69,Word,19.386,0.448,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,standing,19.834,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
70,Word,19.882,0.308,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,up.,20.19,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
71,Word,20.26,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,We,20.494000000000003,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
72,Word,20.532,0.25,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,can?,20.782,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
73,Word,20.836,0.266,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,"Okay,",21.101999999999997,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
74,Word,21.156,0.23,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,I'm,21.386,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
75,Word,21.418,0.196,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,trying.,21.614,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
76,Word,21.652,0.588,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,That,22.240000000000002,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
77,Word,23.81,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,all,24.125999999999998,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
78,Word,24.148,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,right.,24.286,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
79,Word,24.308,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,You,24.398,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
80,Word,24.404,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,know,24.526,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
81,Word,24.548,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,what,24.686,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
82,Word,24.708,0.27,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,blows,24.977999999999998,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
83,Word,25.034,0.22,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,my,25.253999999999998,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
84,Word,25.292,0.538,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,mind?,25.830000000000002,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
85,Word,25.98,0.602,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,Women,26.582,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
86,Word,26.716,0.346,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,can,27.062,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
87,Word,27.116,0.218,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,see,27.334,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
88,Word,27.372,0.55,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,breasts,27.922,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
89,Word,27.986,0.368,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,anytime,28.354,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
90,Word,28.402,0.212,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,they,28.614,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
91,Word,28.652,0.588,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,want.,29.240000000000002,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
92,Word,31.21,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,You,31.526,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
93,Word,31.548,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,just,31.686,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
94,Word,31.708,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,look,31.894,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
95,Word,31.932,0.25,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,"down,",32.182,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
96,Word,32.236,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,and,32.358,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
97,Word,32.364,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,there,32.534,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
98,Word,32.572,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,they,32.726000000000006,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
99,Word,32.748,0.666,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,are.,33.413999999999994,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
100,Word,33.612,0.314,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,How,33.926,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
101,Word,33.948,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,you,34.086,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
102,Word,34.108,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,get,34.245999999999995,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
103,Word,34.268,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,any,34.406,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
104,Word,34.428,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,work,34.614,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
105,Word,34.652,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,done,34.806000000000004,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
106,Word,34.828,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,is,35.014,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
107,Word,35.052,0.262,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e05a_run-0,,,beyond,35.314,english,train,movie:1,chunk:e05a,Algonauts2025/sub-01,Algonauts2025,,,,
