,type,start,duration,timeline,filepath,frequency,text,stop,language,split,movie,chunk,subject,study,offset,context,sentence,sentence_char
11,Word,3.988,0.198,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,don't,4.186,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
12,Word,4.218,0.148,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,think,4.366,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
13,Word,4.388,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,that,4.526,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
14,Word,4.548,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,was,4.686,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
15,Word,4.708,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,my,4.894,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
16,Word,4.932,0.588,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,point.,5.5200000000000005,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
17,Word,7.25,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,You,7.566,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
18,Word,7.588,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,know,7.678,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
19,Word,7.684,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,what,7.806,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
20,Word,7.828,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,the,7.966,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
21,Word,7.988,0.518,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,scariest,8.506,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
22,Word,8.538,0.196,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,part,8.734,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
23,Word,8.772,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,is?,8.974,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
24,Word,9.012,0.154,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,What,9.166,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
25,Word,9.188,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,if,9.326,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
26,Word,9.348,0.15,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,there's,9.498000000000001,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
27,Word,9.514,0.228,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,only,9.741999999999999,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
28,Word,9.796,0.266,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,one,10.062,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
29,Word,10.116,0.438,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,woman,10.554,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
30,Word,10.602,0.212,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,for,10.814,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
31,Word,10.852,0.394,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,everybody?,11.246,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
32,Word,11.348,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,You,11.518,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
33,Word,11.524,0.218,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,know?,11.741999999999999,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
34,Word,11.796,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,I,11.966,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
35,Word,11.988,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,"mean,",12.126,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
36,Word,12.148,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,what,12.286,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
37,Word,12.308,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,if,12.446,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
38,Word,12.468,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,you,12.558,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
39,Word,12.564,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,get,12.734,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
40,Word,12.772,0.202,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,one,12.974,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
41,Word,13.012,0.486,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,woman,13.498000000000001,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
42,Word,13.594,0.212,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,and,13.806,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
43,Word,13.828,0.278,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,that's,14.106,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
44,Word,14.138,0.582,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,it?,14.72,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
45,Word,15.09,0.664,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,"Unfortunately,",15.754,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
46,Word,15.802,0.164,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,in,15.966,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
47,Word,15.988,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,my,16.126,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
48,Word,16.148,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,"case,",16.382,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
49,Word,16.436,0.122,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,there,16.558,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
50,Word,16.564,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,was,16.734,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
51,Word,16.772,0.394,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,only,17.165999999999997,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
52,Word,17.268,0.314,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,one,17.582,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
53,Word,17.636,0.742,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,woman,18.378,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
54,Word,18.554,0.388,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,for,18.942,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
55,Word,18.996,0.604,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,her.,19.599999999999998,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
56,Word,21.89,0.316,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,What,22.206,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
57,Word,22.228,0.09,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,are,22.318,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
58,Word,22.324,0.17,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,you,22.494000000000003,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
59,Word,22.532,0.346,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,talking,22.878,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
60,Word,22.964,0.442,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,about?,23.406,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
61,Word,23.508,0.362,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,One,23.869999999999997,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
62,Word,23.94,0.73,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,woman.,24.67,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
63,Word,25.93,0.376,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,That's,26.306,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
64,Word,26.338,0.196,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,like,26.534000000000002,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
65,Word,26.572,0.394,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,saying,26.965999999999998,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
66,Word,27.068,0.31,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,there's,27.378,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
67,Word,27.394,0.18,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,only,27.573999999999998,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
68,Word,27.612,0.25,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,one,27.862,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
69,Word,27.916,0.278,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,flavor,28.194,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
70,Word,28.242,0.164,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,of,28.406000000000002,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
71,Word,28.428,0.278,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,ice,28.706,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
72,Word,28.738,0.256,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,cream,28.994,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
73,Word,29.042,0.164,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,for,29.206000000000003,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
74,Word,29.228,0.378,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,you.,29.606,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
75,Word,29.708,0.218,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,Let,29.926,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
76,Word,29.948,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,me,30.086000000000002,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
77,Word,30.108,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,tell,30.246000000000002,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
78,Word,30.268,0.138,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,you,30.406000000000002,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
79,Word,30.428,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,"something,",30.662000000000003,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
80,Word,30.716,0.518,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,Ross.,31.234,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
81,Word,31.362,0.384,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,There's,31.746,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
82,Word,31.778,0.288,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,lots,32.065999999999995,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
83,Word,32.098,0.148,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,of,32.246,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
84,Word,32.268,0.438,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,flavors,32.706,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
85,Word,32.738,0.148,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,out,32.886,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
86,Word,32.908,0.186,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,there.,33.094,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
87,Word,33.132,0.582,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,There's,33.714,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
88,Word,33.842,0.544,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,rocky,34.385999999999996,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
89,Word,34.418,0.436,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,road,34.854,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
90,Word,34.972,0.426,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,and,35.398,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
91,Word,35.484,0.422,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,cookie,35.906,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
92,Word,35.938,0.336,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,dough,36.274,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
93,Word,36.322,0.26,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,and,36.582,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
94,Word,36.636,0.534,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,bing,37.17,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
95,Word,37.25,0.416,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,cherry,37.666,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
96,Word,37.698,0.832,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,vanilla.,38.53,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
97,Word,38.69,0.276,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,You,38.966,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
98,Word,38.988,0.102,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,can,39.089999999999996,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
99,Word,39.1,0.174,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,get,39.274,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
100,Word,39.312,0.298,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,them,39.61,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
101,Word,39.68,0.234,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,with,39.914,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
102,Word,39.952,0.678,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,jimmy's,40.629999999999995,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
103,Word,40.71,0.244,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,or,40.954,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
104,Word,40.992,0.662,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,nuts.,41.653999999999996,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
105,Word,41.782,0.244,Algonauts2025_subject-sub-01_task-friends_movie-1_chunk-e01b_run-0,,,A,42.025999999999996,english,train,movie:1,chunk:e01b,Algonauts2025/sub-01,Algonauts2025,,,,
